LocationName,LocationID,Latitude,Longitude,Year,Month,Day,ObservationType,Observation,Species,cultivar,descriptive,catagorical,numeral,location,freeze
Shirley Plantation,p0001,NA,NA,1840,August,3,labor,hauling,NA,NA,manure,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,3,labor,hauling,oats,NA,na,NA,,barn,
Shirley Plantation,p0001,NA,NA,1840,August,4,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,4,weather,windy,NA,NA,violent,sw,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,4,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,4,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,4,operations,treating,NA,NA,manure,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,4,labor,hauling,oats,NA,na,NA,,barn,
Shirley Plantation,p0001,NA,NA,1840,August,5,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,5,weather,temperature,NA,NA,na,warm,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,5,weather,windy,NA,NA,NA,sw,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,5,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,5,operations,treating,NA,NA,manure,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,5,labor,hauling,oats,NA,na,NA,,barn,
Shirley Plantation,p0001,NA,NA,1840,August,6,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,6,weather,temperature,NA,NA,na,hot,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,6,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,6,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,6,operations,treating,NA,NA,manure,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,6,labor,hauling,oats,NA,finished,NA,,barn,
Shirley Plantation,p0001,NA,NA,1840,August,7,weather,cloud cover,NA,NA,na,cloudy,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,7,weather,precipitation,NA,NA,na,rain,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,7,agriculture,problem,NA,NA,not enough rain,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,7,operations,shelling,oats,NA,for sale,bushels,205,NA,
Shirley Plantation,p0001,NA,NA,1840,August,7,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,7,operations,treating,NA,NA,manure,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,8,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,8,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,8,weather,temperature,NA,NA,pleasant for season,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,8,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,8,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,8,operations,treating,NA,NA,manure,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,8,agriculture,problem,NA,NA,fallow hard and cloddy,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,9,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,9,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,9,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,10,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,10,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,10,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,10,agriculture,problem,NA,NA,hard fallow,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,10,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,10,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,11,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,11,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,11,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,11,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,12,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,12,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,12,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,12,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,13,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,13,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,13,agriculture,problem,NA,NA,cloddy fallow,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,13,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,14,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,14,weather,temperature,NA,NA,na,pleasant,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,14,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,14,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,14,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,15,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,15,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,15,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,16,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,16,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,16,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,17,weather,cloud cover,NA,NA,na,cloudy,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,17,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,17,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,17,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,18,weather,cloud cover,NA,NA,na,cloudy,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,18,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,18,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,18,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,19,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,19,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,19,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,19,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,19,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,19,agriculture,problem,NA,NA,extremely hard fallow,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,20,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,20,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,20,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,20,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,21,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,21,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,21,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,21,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,21,labor,traveling,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,August,NA,NA,NA,NA,NA,no data for the rest of august,NA,,,
Shirley Plantation,p0001,NA,NA,1840,September,NA,NA,NA,NA,NA,no data for all of september,September (and some of October),,,
Shirley Plantation,p0001,NA,NA,1840,October,6,labor,traveling,NA,NA,returned home,NA,,from mountains,
Shirley Plantation,p0001,NA,NA,1840,October,6,operations,fallowing,NA,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,operations,treating,NA,NA,lime,acres,60,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,agriculture,harvesting,corn,NA,na,acres,70,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,operations,plowing,wheat,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,livestock,feeding,NA,NA,fodder,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,human,health,NA,NA,ague and fever,cases,30,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,6,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,7,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,7,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,7,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,7,agriculture,sowing,wheat,purple straw,na,bushels,12,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,8,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,8,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,8,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,8,agriculture,sowing,wheat,purple straw,na,bushels,23,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,9,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,9,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,9,agriculture,sowing,wheat,red bearded,na,bushels,9.5,NA,
Shirley Plantation,p0001,NA,NA,1840,October,9,agriculture,sowing,wheat,purple straw,na,bushels,13.5,NA,
Shirley Plantation,p0001,NA,NA,1840,October,10,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,10,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,10,weather,temperature,NA,NA,warm for season,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,10,operations,treating,NA,NA,cloddy soil,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,10,agriculture,sowing,wheat,red bearded,na,bushels,30,NA,
Shirley Plantation,p0001,NA,NA,1840,October,11,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,11,weather,temperature,NA,NA,na,warm,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,11,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,12,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,12,weather,temperature,NA,NA,na,warm,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,12,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,12,agriculture,sowing,wheat,red bearded,na,bushels,5,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,12,agriculture,sowing,wheat,turkey,na,bushels,16,fallow land,
Shirley Plantation,p0001,NA,NA,1840,October,13,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,13,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,13,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,13,agriculture,sowing,wheat,turkey,na,bushels,44,fallow land,
Shirley Plantation,p0001,NA,NA,1840,October,14,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,14,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,14,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,14,agriculture,sowing,wheat,turkey,na,bushels,35,fallow land,
Shirley Plantation,p0001,NA,NA,1840,October,14,agriculture,sowing,wheat,red may,na,bushels,4.5,Philander's lot,
Shirley Plantation,p0001,NA,NA,1840,October,15,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,15,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,15,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,15,agriculture,sowing,wheat,turkey,na,bushels,39,fallow land,
Shirley Plantation,p0001,NA,NA,1840,October,16,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,weather,temperature,NA,NA,na,cold,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,weather,windy,NA,NA,NA,n,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,agriculture,problem,NA,NA,terrible drought,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,agriculture,problem,NA,NA,cloddy land,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,agriculture,problem,NA,NA,behind with sowing,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,operations,landscaping,NA,NA,na,water furrowing,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,16,labor,problem,NA,NA,breaking clods,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,17,weather,cloud cover,NA,NA,na,cloudy,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,17,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,17,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,17,agriculture,problem,NA,NA,terrible drought,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,17,agriculture,sowing,wheat,red bearded,na,bushels,15,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,18,weather,cloud cover,NA,NA,na,cloudy,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,18,weather,hydrology,NA,NA,dry,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,18,agriculture,problem,NA,NA,continued drought,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,19,weather,cloud cover,NA,NA,na,cloudy,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,19,weather,temperature,NA,NA,summer weather,hot,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,19,weather,hydrology,NA,NA,continued drought,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,19,agriculture,harvesting,corn,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,19,operations,plowing,NA,NA,na,NA,,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,19,operations,landscaping,NA,NA,na,water furrowing,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,19,labor,problem,NA,NA,breaking clods,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,20,weather,precipitation,NA,NA,8 to 10 hours,rain,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,20,agriculture,problem,NA,NA,not enough rain,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,20,labor,general,NA,NA,na,NA,,stables,
Shirley Plantation,p0001,NA,NA,1840,October,21,weather,precipitation,NA,NA,most of day,rain,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,21,livestock,managing,pigs,NA,penning,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,21,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,21,labor,hauling,wood,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,weather,windy,NA,NA,NA,nw,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,weather,temperature,NA,NA,fine,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,labor,hauling,wood,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,livestock,managing,pigs,NA,penning,NA,70,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,livestock,feeding,pigs,NA,na,fattening,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,22,operations,plowing,NA,NA,na,NA,,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,22,agriculture,harvesting,corn,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,23,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,23,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,23,weather,temperature,NA,NA,na,pleasant,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,23,agriculture,sowing,wheat,red bearded,na,bushels,32,NA,
Shirley Plantation,p0001,NA,NA,1840,October,24,weather,temperature,NA,NA,na,cold,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,24,weather,windy,NA,NA,NA,nw,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,24,weather,temperature,NA,NA,wintery,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,24,agriculture,sowing,wheat,red bearded,na,bushels,15,NA,
Shirley Plantation,p0001,NA,NA,1840,October,24,agriculture,harvesting,corn,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,24,operations,plowing,NA,NA,na,NA,,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,25,weather,temperature,NA,NA,na,cold,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,25,weather,windy,NA,NA,NA,nw,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,25,weather,hydrology,NA,NA,frost,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,25,weather,temperature,NA,NA,coldest day this fall,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,26,weather,temperature,NA,NA,na,cold,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,26,weather,temperature,NA,NA,na,Fahrenheit,28,NA,
Shirley Plantation,p0001,NA,NA,1840,October,26,weather,windy,NA,NA,violent,nw,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,26,weather,problem,NA,NA,colder than normal,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,26,weather,hydrology,NA,NA,frozen ground,inches,0.25,NA,
Shirley Plantation,p0001,NA,NA,1840,October,26,operations,plowing,NA,NA,na,NA,,corn land,
Shirley Plantation,p0001,NA,NA,1840,October,26,labor,harvesting,corn,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,27,weather,temperature,NA,NA,winter weather,cold,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,27,weather,hydrology,NA,NA,frozen ground,inches,0.25,NA,
Shirley Plantation,p0001,NA,NA,1840,October,27,agriculture,sowing,wheat,turkey,na,bushels,25,NA,
Shirley Plantation,p0001,NA,NA,1840,October,28,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,28,weather,temperature,NA,NA,na,mild,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,28,weather,windy,NA,NA,NA,se,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,28,weather,precipitation,NA,NA,all night,rain,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,28,agriculture,sowing,wheat,turkey,na,bushels,40,NA,
Shirley Plantation,p0001,NA,NA,1840,October,29,weather,precipitation,NA,NA,all day,rain,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,29,weather,windy,NA,NA,NA,se,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,29,labor,general,NA,NA,na,NA,,stables,
Shirley Plantation,p0001,NA,NA,1840,October,30,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,30,weather,cloud cover,NA,NA,na,cloudy,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,30,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,30,labor,hauling,wood,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,30,operations,treating,NA,NA,lime,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,30,labor,hauling,corn,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,31,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,31,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,31,weather,windy,NA,NA,NA,n,,NA,
Shirley Plantation,p0001,NA,NA,1840,October,31,agriculture,sowing,wheat,turkey,na,bushels,44,NA,
Shirley Plantation,p0001,NA,NA,1840,October,31,agriculture,sowing,wheat,red may,na,bushels,5.5,NA,
Shirley Plantation,p0001,NA,NA,1840,November,1,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,1,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,1,livestock,managing,sheep,NA,na,NA,14,boat house,
Shirley Plantation,p0001,NA,NA,1840,November,2,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,2,weather,temperature,NA,NA,na,cold,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,2,weather,temperature,NA,NA,cold for season,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,2,operations,treating,NA,NA,lime,NA,,fallow land,
Shirley Plantation,p0001,NA,NA,1840,November,2,agriculture,sowing,wheat,NA,na,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,3,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,3,weather,temperature,NA,NA,cold for season,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,3,operations,treating,NA,NA,lime,NA,,fallow land,
Shirley Plantation,p0001,NA,NA,1840,November,4,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,4,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,4,weather,temperature,NA,NA,na,pleasant,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,4,weather,windy,NA,NA,NA,NA,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,4,operations,treating,NA,NA,lime,NA,,fallow land,
Shirley Plantation,p0001,NA,NA,1840,November,5,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,5,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,5,weather,temperature,NA,NA,na,pleasant,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,5,operations,treating,NA,NA,lime,acres,70,fallow land,
Shirley Plantation,p0001,NA,NA,1840,November,5,agriculture,sowing,wheat,turkey,na,bushels,34,NA,
Shirley Plantation,p0001,NA,NA,1840,November,6,weather,cloud cover,NA,NA,na,clear,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,6,weather,temperature,NA,NA,na,cool,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,6,weather,temperature,NA,NA,na,pleasant,,NA,
Shirley Plantation,p0001,NA,NA,1840,November,6,labor,hauling,corn,NA,na,NA,,NA,
